"region","ålder","kön","X2019"
"Järfälla","41","kvinnor",510
"Järfälla","42","män",567
"Järfälla","42","kvinnor",549
"Järfälla","43","män",579
"Järfälla","43","kvinnor",570
"Järfälla","44","män",568
"Järfälla","44","kvinnor",545
"Järfälla","45","män",610
"Järfälla","45","kvinnor",560
"Järfälla","46","män",583
"Järfälla","46","kvinnor",546
"Järfälla","47","män",555
"Järfälla","47","kvinnor",544
"Järfälla","48","män",568
"Järfälla","48","kvinnor",518
"Järfälla","49","män",528
"Järfälla","49","kvinnor",531
"Järfälla","50","män",486
"Järfälla","50","kvinnor",467
"Järfälla","51","män",506
"Järfälla","51","kvinnor",517
"Järfälla","52","män",477
"Järfälla","52","kvinnor",513
"Järfälla","53","män",524
"Järfälla","53","kvinnor",473
"Järfälla","54","män",508
"Järfälla","54","kvinnor",524
"Järfälla","55","män",530
"Järfälla","55","kvinnor",494
"Järfälla","56","män",504
"Järfälla","56","kvinnor",440
"Järfälla","57","män",466
"Järfälla","57","kvinnor",443
"Järfälla","58","män",403
"Järfälla","58","kvinnor",405
"Järfälla","59","män",419
"Järfälla","59","kvinnor",377
"Järfälla","60","män",383
"Järfälla","60","kvinnor",379
"Järfälla","61","män",399
"Järfälla","61","kvinnor",390
"Järfälla","62","män",411
"Järfälla","62","kvinnor",346
"Järfälla","63","män",382
"Järfälla","63","kvinnor",369
"Järfälla","64","män",338
"Järfälla","64","kvinnor",384
"Järfälla","65","män",355
"Järfälla","65","kvinnor",340
"Järfälla","66","män",303
"Järfälla","66","kvinnor",332
"Järfälla","67","män",317
"Järfälla","67","kvinnor",343
"Järfälla","68","män",282
"Järfälla","68","kvinnor",312
"Järfälla","69","män",295
"Järfälla","69","kvinnor",355
"Järfälla","70","män",321
"Järfälla","70","kvinnor",363
"Järfälla","71","män",318
"Järfälla","71","kvinnor",417
"Järfälla","72","män",317
"Järfälla","72","kvinnor",395
"Järfälla","73","män",344
"Järfälla","73","kvinnor",354
"Järfälla","74","män",338
"Järfälla","74","kvinnor",371
"Järfälla","75","män",329
"Järfälla","75","kvinnor",384
"Järfälla","76","män",329
"Järfälla","76","kvinnor",333
"Järfälla","77","män",289
"Järfälla","77","kvinnor",299
"Järfälla","78","män",207
"Järfälla","78","kvinnor",286
"Järfälla","79","män",213
"Järfälla","79","kvinnor",242
"Järfälla","80","män",213
"Järfälla","80","kvinnor",228
"Järfälla","81","män",181
"Järfälla","81","kvinnor",243
"Järfälla","82","män",168
"Järfälla","82","kvinnor",215
"Järfälla","83","män",139
"Järfälla","83","kvinnor",220
"Järfälla","84","män",135
"Järfälla","84","kvinnor",159
"Järfälla","85","män",111
"Järfälla","85","kvinnor",160
"Järfälla","86","män",110
"Järfälla","86","kvinnor",123
"Järfälla","87","män",84
"Järfälla","87","kvinnor",128
"Järfälla","88","män",74
"Järfälla","88","kvinnor",112
"Järfälla","89","män",48
"Järfälla","89","kvinnor",104
"Järfälla","90","män",39
"Järfälla","90","kvinnor",96
"Järfälla","91","män",30
"Järfälla","91","kvinnor",78
"Järfälla","92","män",20
"Järfälla","92","kvinnor",50
"Järfälla","93","män",25
"Järfälla","93","kvinnor",38
"Järfälla","94","män",20
"Järfälla","94","kvinnor",37
"Järfälla","95","män",16
"Järfälla","95","kvinnor",24
"Järfälla","96","män",18
"Järfälla","96","kvinnor",27
"Järfälla","97","män",7
"Järfälla","97","kvinnor",16
"Järfälla","98","män",3
"Järfälla","98","kvinnor",11
"Järfälla","99","män",2
"Järfälla","99","kvinnor",5
"Järfälla","100","män",3
"Järfälla","100","kvinnor",14
"Ekerö","0","män",151
"Ekerö","0","kvinnor",138
"Ekerö","1","män",163
"Ekerö","1","kvinnor",148
"Ekerö","2","män",174
"Ekerö","2","kvinnor",178
"Ekerö","3","män",192
"Ekerö","3","kvinnor",183
"Ekerö","4","män",220
"Ekerö","4","kvinnor",197
"Ekerö","5","män",231
"Ekerö","5","kvinnor",194
"Ekerö","6","män",232
"Ekerö","6","kvinnor",204
"Ekerö","7","män",229
"Ekerö","7","kvinnor",227
"Ekerö","8","män",252
"Ekerö","8","kvinnor",215
"Ekerö","9","män",238
"Ekerö","9","kvinnor",230
"Ekerö","10","män",274
"Ekerö","10","kvinnor",222
"Ekerö","11","män",251
"Ekerö","11","kvinnor",240
"Ekerö","12","män",251
"Ekerö","12","kvinnor",254
"Ekerö","13","män",253
"Ekerö","13","kvinnor",195
"Ekerö","14","män",248
"Ekerö","14","kvinnor",226
"Ekerö","15","män",209
"Ekerö","15","kvinnor",220
"Ekerö","16","män",244
"Ekerö","16","kvinnor",188
"Ekerö","17","män",230
"Ekerö","17","kvinnor",213
"Ekerö","18","män",203
"Ekerö","18","kvinnor",184
"Ekerö","19","män",163
"Ekerö","19","kvinnor",157
"Ekerö","20","män",173
"Ekerö","20","kvinnor",119
"Ekerö","21","män",149
"Ekerö","21","kvinnor",104
"Ekerö","22","män",102
"Ekerö","22","kvinnor",95
"Ekerö","23","män",107
"Ekerö","23","kvinnor",79
"Ekerö","24","män",112
"Ekerö","24","kvinnor",94
"Ekerö","25","män",105
"Ekerö","25","kvinnor",87
"Ekerö","26","män",124
"Ekerö","26","kvinnor",77
"Ekerö","27","män",117
"Ekerö","27","kvinnor",100
"Ekerö","28","män",86
"Ekerö","28","kvinnor",130
"Ekerö","29","män",92
"Ekerö","29","kvinnor",110
"Ekerö","30","män",118
"Ekerö","30","kvinnor",108
"Ekerö","31","män",138
"Ekerö","31","kvinnor",126
"Ekerö","32","män",131
"Ekerö","32","kvinnor",142
"Ekerö","33","män",143
"Ekerö","33","kvinnor",142
"Ekerö","34","män",139
"Ekerö","34","kvinnor",142
"Ekerö","35","män",147
"Ekerö","35","kvinnor",159
"Ekerö","36","män",148
"Ekerö","36","kvinnor",173
"Ekerö","37","män",164
"Ekerö","37","kvinnor",167
"Ekerö","38","män",190
"Ekerö","38","kvinnor",194
"Ekerö","39","män",196
"Ekerö","39","kvinnor",207
"Ekerö","40","män",196
"Ekerö","40","kvinnor",216
"Ekerö","41","män",188
"Ekerö","41","kvinnor",214
"Ekerö","42","män",212
"Ekerö","42","kvinnor",203
"Ekerö","43","män",221
"Ekerö","43","kvinnor",216
"Ekerö","44","män",224
"Ekerö","44","kvinnor",235
"Ekerö","45","män",239
"Ekerö","45","kvinnor",259
"Ekerö","46","män",258
"Ekerö","46","kvinnor",257
"Ekerö","47","män",290
"Ekerö","47","kvinnor",226
"Ekerö","48","män",238
"Ekerö","48","kvinnor",249
"Ekerö","49","män",252
"Ekerö","49","kvinnor",224
"Ekerö","50","män",226
"Ekerö","50","kvinnor",242
"Ekerö","51","män",214
"Ekerö","51","kvinnor",208
"Ekerö","52","män",211
"Ekerö","52","kvinnor",217
"Ekerö","53","män",245
"Ekerö","53","kvinnor",210
"Ekerö","54","män",239
"Ekerö","54","kvinnor",181
"Ekerö","55","män",213
"Ekerö","55","kvinnor",208
"Ekerö","56","män",187
"Ekerö","56","kvinnor",186
"Ekerö","57","män",215
"Ekerö","57","kvinnor",190
"Ekerö","58","män",162
"Ekerö","58","kvinnor",172
"Ekerö","59","män",150
"Ekerö","59","kvinnor",150
"Ekerö","60","män",192
"Ekerö","60","kvinnor",150
"Ekerö","61","män",190
"Ekerö","61","kvinnor",166
"Ekerö","62","män",135
"Ekerö","62","kvinnor",142
"Ekerö","63","män",135
"Ekerö","63","kvinnor",133
"Ekerö","64","män",114
"Ekerö","64","kvinnor",139
"Ekerö","65","män",124
"Ekerö","65","kvinnor",115
"Ekerö","66","män",139
"Ekerö","66","kvinnor",104
"Ekerö","67","män",107
"Ekerö","67","kvinnor",111
"Ekerö","68","män",108
"Ekerö","68","kvinnor",118
"Ekerö","69","män",135
"Ekerö","69","kvinnor",137
"Ekerö","70","män",115
"Ekerö","70","kvinnor",122
"Ekerö","71","män",123
"Ekerö","71","kvinnor",140
"Ekerö","72","män",145
"Ekerö","72","kvinnor",134
"Ekerö","73","män",151
"Ekerö","73","kvinnor",148
"Ekerö","74","män",152
"Ekerö","74","kvinnor",143
"Ekerö","75","män",143
"Ekerö","75","kvinnor",158
"Ekerö","76","män",126
"Ekerö","76","kvinnor",138
"Ekerö","77","män",129
"Ekerö","77","kvinnor",130
"Ekerö","78","män",89
"Ekerö","78","kvinnor",87
"Ekerö","79","män",79
"Ekerö","79","kvinnor",71
"Ekerö","80","män",85
"Ekerö","80","kvinnor",89
"Ekerö","81","män",72
"Ekerö","81","kvinnor",76
"Ekerö","82","män",58
"Ekerö","82","kvinnor",64
"Ekerö","83","män",56
"Ekerö","83","kvinnor",65
"Ekerö","84","män",41
"Ekerö","84","kvinnor",62
"Ekerö","85","män",42
"Ekerö","85","kvinnor",47
"Ekerö","86","män",34
"Ekerö","86","kvinnor",36
"Ekerö","87","män",27
"Ekerö","87","kvinnor",34
"Ekerö","88","män",30
"Ekerö","88","kvinnor",42
"Ekerö","89","män",16
"Ekerö","89","kvinnor",18
"Ekerö","90","män",7
"Ekerö","90","kvinnor",22
"Ekerö","91","män",12
"Ekerö","91","kvinnor",25
"Ekerö","92","män",11
"Ekerö","92","kvinnor",18
"Ekerö","93","män",10
"Ekerö","93","kvinnor",18
"Ekerö","94","män",5
"Ekerö","94","kvinnor",9
"Ekerö","95","män",4
"Ekerö","95","kvinnor",13
"Ekerö","96","män",2
"Ekerö","96","kvinnor",3
"Ekerö","97","män",1
"Ekerö","97","kvinnor",1
"Ekerö","98","män",0
"Ekerö","98","kvinnor",4
"Ekerö","99","män",1
"Ekerö","99","kvinnor",6
"Ekerö","100","män",2
"Ekerö","100","kvinnor",5
"Huddinge","0","män",657
"Huddinge","0","kvinnor",619
"Huddinge","1","män",712
"Huddinge","1","kvinnor",677
"Huddinge","2","män",735
"Huddinge","2","kvinnor",701
"Huddinge","3","män",778
"Huddinge","3","kvinnor",752
"Huddinge","4","män",799
"Huddinge","4","kvinnor",730
"Huddinge","5","män",813
"Huddinge","5","kvinnor",810
"Huddinge","6","män",887
"Huddinge","6","kvinnor",806
"Huddinge","7","män",883
"Huddinge","7","kvinnor",795
"Huddinge","8","män",855
"Huddinge","8","kvinnor",780
"Huddinge","9","män",919
"Huddinge","9","kvinnor",786
"Huddinge","10","män",815
"Huddinge","10","kvinnor",795
"Huddinge","11","män",820
"Huddinge","11","kvinnor",860
"Huddinge","12","män",811
"Huddinge","12","kvinnor",747
"Huddinge","13","män",824
"Huddinge","13","kvinnor",772
"Huddinge","14","män",779
"Huddinge","14","kvinnor",759
"Huddinge","15","män",783
"Huddinge","15","kvinnor",754
"Huddinge","16","män",767
"Huddinge","16","kvinnor",723
"Huddinge","17","män",687
"Huddinge","17","kvinnor",682
"Huddinge","18","män",737
"Huddinge","18","kvinnor",627
"Huddinge","19","män",729
"Huddinge","19","kvinnor",668
"Huddinge","20","män",672
"Huddinge","20","kvinnor",618
"Huddinge","21","män",641
"Huddinge","21","kvinnor",612
"Huddinge","22","män",680
"Huddinge","22","kvinnor",630
"Huddinge","23","män",655
"Huddinge","23","kvinnor",663
"Huddinge","24","män",738
"Huddinge","24","kvinnor",684
"Huddinge","25","män",801
"Huddinge","25","kvinnor",699
"Huddinge","26","män",788
"Huddinge","26","kvinnor",771
"Huddinge","27","män",786
"Huddinge","27","kvinnor",754
"Huddinge","28","män",835
"Huddinge","28","kvinnor",744
"Huddinge","29","män",811
"Huddinge","29","kvinnor",762
"Huddinge","30","män",783
"Huddinge","30","kvinnor",804
"Huddinge","31","män",834
"Huddinge","31","kvinnor",772
"Huddinge","32","män",802
"Huddinge","32","kvinnor",824
"Huddinge","33","män",798
"Huddinge","33","kvinnor",827
"Huddinge","34","män",863
"Huddinge","34","kvinnor",755
"Huddinge","35","män",787
"Huddinge","35","kvinnor",808
"Huddinge","36","män",825
"Huddinge","36","kvinnor",787
"Huddinge","37","män",900
"Huddinge","37","kvinnor",821
"Huddinge","38","män",840
"Huddinge","38","kvinnor",833
"Huddinge","39","män",914
"Huddinge","39","kvinnor",839
"Huddinge","40","män",837
"Huddinge","40","kvinnor",796
"Huddinge","41","män",847
"Huddinge","41","kvinnor",802
"Huddinge","42","män",827
"Huddinge","42","kvinnor",838
"Huddinge","43","män",899
"Huddinge","43","kvinnor",801
"Huddinge","44","män",912
"Huddinge","44","kvinnor",827
"Huddinge","45","män",869
"Huddinge","45","kvinnor",867
"Huddinge","46","män",883
"Huddinge","46","kvinnor",841
"Huddinge","47","män",901
"Huddinge","47","kvinnor",806
"Huddinge","48","män",835
"Huddinge","48","kvinnor",873
"Huddinge","49","män",799
"Huddinge","49","kvinnor",788
"Huddinge","50","män",783
"Huddinge","50","kvinnor",761
"Huddinge","51","män",777
"Huddinge","51","kvinnor",776
"Huddinge","52","män",802
"Huddinge","52","kvinnor",717
"Huddinge","53","män",797
"Huddinge","53","kvinnor",764
"Huddinge","54","män",799
"Huddinge","54","kvinnor",722
"Huddinge","55","män",858
"Huddinge","55","kvinnor",729
"Huddinge","56","män",717
"Huddinge","56","kvinnor",711
"Huddinge","57","män",642
"Huddinge","57","kvinnor",634
"Huddinge","58","män",644
"Huddinge","58","kvinnor",580
"Huddinge","59","män",568
"Huddinge","59","kvinnor",556
"Huddinge","60","män",575
"Huddinge","60","kvinnor",512
"Huddinge","61","män",574
"Huddinge","61","kvinnor",557
"Huddinge","62","män",553
"Huddinge","62","kvinnor",525
"Huddinge","63","män",528
"Huddinge","63","kvinnor",482
"Huddinge","64","män",490
"Huddinge","64","kvinnor",457
"Huddinge","65","män",466
"Huddinge","65","kvinnor",424
"Huddinge","66","män",396
"Huddinge","66","kvinnor",410
"Huddinge","67","män",427
"Huddinge","67","kvinnor",423
"Huddinge","68","män",381
"Huddinge","68","kvinnor",405
"Huddinge","69","män",408
"Huddinge","69","kvinnor",381
"Huddinge","70","män",387
"Huddinge","70","kvinnor",434
"Huddinge","71","män",372
"Huddinge","71","kvinnor",432
"Huddinge","72","män",419
"Huddinge","72","kvinnor",478
"Huddinge","73","män",414
"Huddinge","73","kvinnor",454
"Huddinge","74","män",407
"Huddinge","74","kvinnor",415
"Huddinge","75","män",391
"Huddinge","75","kvinnor",398
"Huddinge","76","män",305
"Huddinge","76","kvinnor",379
"Huddinge","77","män",297
"Huddinge","77","kvinnor",332
"Huddinge","78","män",238
"Huddinge","78","kvinnor",316
"Huddinge","79","män",217
"Huddinge","79","kvinnor",256
"Huddinge","80","män",185
"Huddinge","80","kvinnor",237
"Huddinge","81","män",222
"Huddinge","81","kvinnor",226
"Huddinge","82","män",175
"Huddinge","82","kvinnor",204
"Huddinge","83","män",148
"Huddinge","83","kvinnor",193
"Huddinge","84","män",142
"Huddinge","84","kvinnor",179
"Huddinge","85","män",91
"Huddinge","85","kvinnor",151
"Huddinge","86","män",85
"Huddinge","86","kvinnor",148
"Huddinge","87","män",85
"Huddinge","87","kvinnor",145
"Huddinge","88","män",70
"Huddinge","88","kvinnor",130
"Huddinge","89","män",59
"Huddinge","89","kvinnor",97
"Huddinge","90","män",48
"Huddinge","90","kvinnor",88
"Huddinge","91","män",40
"Huddinge","91","kvinnor",77
"Huddinge","92","män",35
"Huddinge","92","kvinnor",54
"Huddinge","93","män",22
"Huddinge","93","kvinnor",44
"Huddinge","94","män",18
"Huddinge","94","kvinnor",45
"Huddinge","95","män",12
"Huddinge","95","kvinnor",26
"Huddinge","96","män",5
"Huddinge","96","kvinnor",21
"Huddinge","97","män",4
"Huddinge","97","kvinnor",17
"Huddinge","98","män",3
"Huddinge","98","kvinnor",12
"Huddinge","99","män",1
"Huddinge","99","kvinnor",6
"Huddinge","100","män",2
"Huddinge","100","kvinnor",3
"Botkyrka","0","män",600
"Botkyrka","0","kvinnor",542
"Botkyrka","1","män",609
"Botkyrka","1","kvinnor",603
"Botkyrka","2","män",628
"Botkyrka","2","kvinnor",644
"Botkyrka","3","män",647
"Botkyrka","3","kvinnor",608
"Botkyrka","4","män",694
"Botkyrka","4","kvinnor",614
"Botkyrka","5","män",701
"Botkyrka","5","kvinnor",648
"Botkyrka","6","män",699
"Botkyrka","6","kvinnor",609
"Botkyrka","7","män",691
"Botkyrka","7","kvinnor",636
"Botkyrka","8","män",636
"Botkyrka","8","kvinnor",633
"Botkyrka","9","män",711
"Botkyrka","9","kvinnor",681
"Botkyrka","10","män",660
"Botkyrka","10","kvinnor",667
"Botkyrka","11","män",690
"Botkyrka","11","kvinnor",647
"Botkyrka","12","män",638
"Botkyrka","12","kvinnor",582
"Botkyrka","13","män",634
"Botkyrka","13","kvinnor",608
"Botkyrka","14","män",610
"Botkyrka","14","kvinnor",608
"Botkyrka","15","män",649
"Botkyrka","15","kvinnor",581
"Botkyrka","16","män",659
"Botkyrka","16","kvinnor",593
"Botkyrka","17","män",603
"Botkyrka","17","kvinnor",551
"Botkyrka","18","män",603
"Botkyrka","18","kvinnor",541
"Botkyrka","19","män",622
"Botkyrka","19","kvinnor",548
"Botkyrka","20","män",628
"Botkyrka","20","kvinnor",515
"Botkyrka","21","män",621
"Botkyrka","21","kvinnor",548
"Botkyrka","22","män",600
"Botkyrka","22","kvinnor",532
"Botkyrka","23","män",637
"Botkyrka","23","kvinnor",555
"Botkyrka","24","män",695
"Botkyrka","24","kvinnor",635
"Botkyrka","25","män",691
"Botkyrka","25","kvinnor",681
"Botkyrka","26","män",698
"Botkyrka","26","kvinnor",646
"Botkyrka","27","män",715
"Botkyrka","27","kvinnor",685
"Botkyrka","28","män",675
"Botkyrka","28","kvinnor",670
"Botkyrka","29","män",722
"Botkyrka","29","kvinnor",699
"Botkyrka","30","män",697
"Botkyrka","30","kvinnor",646
"Botkyrka","31","män",716
"Botkyrka","31","kvinnor",658
"Botkyrka","32","män",667
"Botkyrka","32","kvinnor",652
"Botkyrka","33","män",718
"Botkyrka","33","kvinnor",648
"Botkyrka","34","män",664
"Botkyrka","34","kvinnor",648
"Botkyrka","35","män",732
"Botkyrka","35","kvinnor",616
"Botkyrka","36","män",683
"Botkyrka","36","kvinnor",666
"Botkyrka","37","män",737
"Botkyrka","37","kvinnor",664
"Botkyrka","38","män",743
"Botkyrka","38","kvinnor",678
"Botkyrka","39","män",817
"Botkyrka","39","kvinnor",671
"Botkyrka","40","män",686
"Botkyrka","40","kvinnor",649
"Botkyrka","41","män",751
"Botkyrka","41","kvinnor",618
"Botkyrka","42","män",688
"Botkyrka","42","kvinnor",663
"Botkyrka","43","män",717
"Botkyrka","43","kvinnor",659
"Botkyrka","44","män",801
"Botkyrka","44","kvinnor",669
"Botkyrka","45","män",703
"Botkyrka","45","kvinnor",718
"Botkyrka","46","män",677
"Botkyrka","46","kvinnor",656
"Botkyrka","47","män",729
"Botkyrka","47","kvinnor",644
