"region","ålder","kön","födelseregion","X2019"
"Upplands-Bro","12","män","Utrikes född",35
"Upplands-Bro","12","kvinnor","Född i Sverige",166
"Upplands-Bro","12","kvinnor","Utrikes född",32
"Upplands-Bro","13","män","Född i Sverige",155
"Upplands-Bro","13","män","Utrikes född",34
"Upplands-Bro","13","kvinnor","Född i Sverige",165
"Upplands-Bro","13","kvinnor","Utrikes född",35
"Upplands-Bro","14","män","Född i Sverige",161
"Upplands-Bro","14","män","Utrikes född",24
"Upplands-Bro","14","kvinnor","Född i Sverige",151
"Upplands-Bro","14","kvinnor","Utrikes född",38
"Upplands-Bro","15","män","Född i Sverige",162
"Upplands-Bro","15","män","Utrikes född",36
"Upplands-Bro","15","kvinnor","Född i Sverige",149
"Upplands-Bro","15","kvinnor","Utrikes född",25
"Upplands-Bro","16","män","Född i Sverige",141
"Upplands-Bro","16","män","Utrikes född",48
"Upplands-Bro","16","kvinnor","Född i Sverige",155
"Upplands-Bro","16","kvinnor","Utrikes född",35
"Upplands-Bro","17","män","Född i Sverige",131
"Upplands-Bro","17","män","Utrikes född",41
"Upplands-Bro","17","kvinnor","Född i Sverige",146
"Upplands-Bro","17","kvinnor","Utrikes född",45
"Upplands-Bro","18","män","Född i Sverige",142
"Upplands-Bro","18","män","Utrikes född",44
"Upplands-Bro","18","kvinnor","Född i Sverige",132
"Upplands-Bro","18","kvinnor","Utrikes född",35
"Upplands-Bro","19","män","Född i Sverige",127
"Upplands-Bro","19","män","Utrikes född",44
"Upplands-Bro","19","kvinnor","Född i Sverige",126
"Upplands-Bro","19","kvinnor","Utrikes född",34
"Upplands-Bro","20","män","Född i Sverige",126
"Upplands-Bro","20","män","Utrikes född",75
"Upplands-Bro","20","kvinnor","Född i Sverige",98
"Upplands-Bro","20","kvinnor","Utrikes född",23
"Upplands-Bro","21","män","Född i Sverige",111
"Upplands-Bro","21","män","Utrikes född",43
"Upplands-Bro","21","kvinnor","Född i Sverige",116
"Upplands-Bro","21","kvinnor","Utrikes född",31
"Upplands-Bro","22","män","Född i Sverige",110
"Upplands-Bro","22","män","Utrikes född",47
"Upplands-Bro","22","kvinnor","Född i Sverige",108
"Upplands-Bro","22","kvinnor","Utrikes född",29
"Upplands-Bro","23","män","Född i Sverige",118
"Upplands-Bro","23","män","Utrikes född",42
"Upplands-Bro","23","kvinnor","Född i Sverige",93
"Upplands-Bro","23","kvinnor","Utrikes född",32
"Upplands-Bro","24","män","Född i Sverige",139
"Upplands-Bro","24","män","Utrikes född",45
"Upplands-Bro","24","kvinnor","Född i Sverige",109
"Upplands-Bro","24","kvinnor","Utrikes född",58
"Upplands-Bro","25","män","Född i Sverige",150
"Upplands-Bro","25","män","Utrikes född",47
"Upplands-Bro","25","kvinnor","Född i Sverige",110
"Upplands-Bro","25","kvinnor","Utrikes född",46
"Nykvarn","12","män","Född i Sverige",91
"Nykvarn","12","män","Utrikes född",1
"Nykvarn","12","kvinnor","Född i Sverige",79
"Nykvarn","12","kvinnor","Utrikes född",7
"Nykvarn","13","män","Född i Sverige",93
"Nykvarn","13","män","Utrikes född",8
"Nykvarn","13","kvinnor","Född i Sverige",85
"Nykvarn","13","kvinnor","Utrikes född",4
"Nykvarn","14","män","Född i Sverige",80
"Nykvarn","14","män","Utrikes född",9
"Nykvarn","14","kvinnor","Född i Sverige",68
"Nykvarn","14","kvinnor","Utrikes född",4
"Nykvarn","15","män","Född i Sverige",78
"Nykvarn","15","män","Utrikes född",7
"Nykvarn","15","kvinnor","Född i Sverige",69
"Nykvarn","15","kvinnor","Utrikes född",5
"Nykvarn","16","män","Född i Sverige",88
"Nykvarn","16","män","Utrikes född",13
"Nykvarn","16","kvinnor","Född i Sverige",61
"Nykvarn","16","kvinnor","Utrikes född",2
"Nykvarn","17","män","Född i Sverige",77
"Nykvarn","17","män","Utrikes född",9
"Nykvarn","17","kvinnor","Född i Sverige",64
"Nykvarn","17","kvinnor","Utrikes född",3
"Nykvarn","18","män","Född i Sverige",65
"Nykvarn","18","män","Utrikes född",10
"Nykvarn","18","kvinnor","Född i Sverige",56
"Nykvarn","18","kvinnor","Utrikes född",5
"Nykvarn","19","män","Född i Sverige",72
"Nykvarn","19","män","Utrikes född",5
"Nykvarn","19","kvinnor","Född i Sverige",57
"Nykvarn","19","kvinnor","Utrikes född",12
"Nykvarn","20","män","Född i Sverige",49
"Nykvarn","20","män","Utrikes född",14
"Nykvarn","20","kvinnor","Född i Sverige",41
"Nykvarn","20","kvinnor","Utrikes född",3
"Nykvarn","21","män","Född i Sverige",33
"Nykvarn","21","män","Utrikes född",9
"Nykvarn","21","kvinnor","Född i Sverige",31
"Nykvarn","21","kvinnor","Utrikes född",3
"Nykvarn","22","män","Född i Sverige",47
"Nykvarn","22","män","Utrikes född",8
"Nykvarn","22","kvinnor","Född i Sverige",27
"Nykvarn","22","kvinnor","Utrikes född",2
"Nykvarn","23","män","Född i Sverige",43
"Nykvarn","23","män","Utrikes född",6
"Nykvarn","23","kvinnor","Född i Sverige",33
"Nykvarn","23","kvinnor","Utrikes född",7
"Nykvarn","24","män","Född i Sverige",48
"Nykvarn","24","män","Utrikes född",4
"Nykvarn","24","kvinnor","Född i Sverige",33
"Nykvarn","24","kvinnor","Utrikes född",1
"Nykvarn","25","män","Född i Sverige",53
"Nykvarn","25","män","Utrikes född",9
"Nykvarn","25","kvinnor","Född i Sverige",41
"Nykvarn","25","kvinnor","Utrikes född",4
"Täby","12","män","Född i Sverige",507
"Täby","12","män","Utrikes född",49
"Täby","12","kvinnor","Född i Sverige",444
"Täby","12","kvinnor","Utrikes född",54
"Täby","13","män","Född i Sverige",487
"Täby","13","män","Utrikes född",36
"Täby","13","kvinnor","Född i Sverige",505
"Täby","13","kvinnor","Utrikes född",50
"Täby","14","män","Född i Sverige",514
"Täby","14","män","Utrikes född",40
"Täby","14","kvinnor","Född i Sverige",450
"Täby","14","kvinnor","Utrikes född",43
"Täby","15","män","Född i Sverige",521
"Täby","15","män","Utrikes född",34
"Täby","15","kvinnor","Född i Sverige",458
"Täby","15","kvinnor","Utrikes född",41
"Täby","16","män","Född i Sverige",497
"Täby","16","män","Utrikes född",56
"Täby","16","kvinnor","Född i Sverige",437
"Täby","16","kvinnor","Utrikes född",44
"Täby","17","män","Född i Sverige",413
"Täby","17","män","Utrikes född",63
"Täby","17","kvinnor","Född i Sverige",441
"Täby","17","kvinnor","Utrikes född",42
"Täby","18","män","Född i Sverige",401
"Täby","18","män","Utrikes född",56
"Täby","18","kvinnor","Född i Sverige",405
"Täby","18","kvinnor","Utrikes född",43
"Täby","19","män","Född i Sverige",410
"Täby","19","män","Utrikes född",63
"Täby","19","kvinnor","Född i Sverige",356
"Täby","19","kvinnor","Utrikes född",51
"Täby","20","män","Född i Sverige",333
"Täby","20","män","Utrikes född",89
"Täby","20","kvinnor","Född i Sverige",318
"Täby","20","kvinnor","Utrikes född",44
"Täby","21","män","Född i Sverige",299
"Täby","21","män","Utrikes född",68
"Täby","21","kvinnor","Född i Sverige",285
"Täby","21","kvinnor","Utrikes född",41
"Täby","22","män","Född i Sverige",330
"Täby","22","män","Utrikes född",59
"Täby","22","kvinnor","Född i Sverige",290
"Täby","22","kvinnor","Utrikes född",54
"Täby","23","män","Född i Sverige",305
"Täby","23","män","Utrikes född",60
"Täby","23","kvinnor","Född i Sverige",282
"Täby","23","kvinnor","Utrikes född",59
"Täby","24","män","Född i Sverige",311
"Täby","24","män","Utrikes född",63
"Täby","24","kvinnor","Född i Sverige",260
"Täby","24","kvinnor","Utrikes född",57
"Täby","25","män","Född i Sverige",359
"Täby","25","män","Utrikes född",69
"Täby","25","kvinnor","Född i Sverige",294
"Täby","25","kvinnor","Utrikes född",69
"Danderyd","12","män","Född i Sverige",257
"Danderyd","12","män","Utrikes född",28
"Danderyd","12","kvinnor","Född i Sverige",239
"Danderyd","12","kvinnor","Utrikes född",38
"Danderyd","13","män","Född i Sverige",270
"Danderyd","13","män","Utrikes född",33
"Danderyd","13","kvinnor","Född i Sverige",255
"Danderyd","13","kvinnor","Utrikes född",29
"Danderyd","14","män","Född i Sverige",277
"Danderyd","14","män","Utrikes född",22
"Danderyd","14","kvinnor","Född i Sverige",243
"Danderyd","14","kvinnor","Utrikes född",23
"Danderyd","15","män","Född i Sverige",276
"Danderyd","15","män","Utrikes född",25
"Danderyd","15","kvinnor","Född i Sverige",230
"Danderyd","15","kvinnor","Utrikes född",25
"Danderyd","16","män","Född i Sverige",231
"Danderyd","16","män","Utrikes född",25
"Danderyd","16","kvinnor","Född i Sverige",259
"Danderyd","16","kvinnor","Utrikes född",22
"Danderyd","17","män","Född i Sverige",254
"Danderyd","17","män","Utrikes född",22
"Danderyd","17","kvinnor","Född i Sverige",219
"Danderyd","17","kvinnor","Utrikes född",20
"Danderyd","18","män","Född i Sverige",234
"Danderyd","18","män","Utrikes född",29
"Danderyd","18","kvinnor","Född i Sverige",196
"Danderyd","18","kvinnor","Utrikes född",33
"Danderyd","19","män","Född i Sverige",201
"Danderyd","19","män","Utrikes född",42
"Danderyd","19","kvinnor","Född i Sverige",174
"Danderyd","19","kvinnor","Utrikes född",24
"Danderyd","20","män","Född i Sverige",192
"Danderyd","20","män","Utrikes född",41
"Danderyd","20","kvinnor","Född i Sverige",133
"Danderyd","20","kvinnor","Utrikes född",32
"Danderyd","21","män","Född i Sverige",147
"Danderyd","21","män","Utrikes född",22
"Danderyd","21","kvinnor","Född i Sverige",112
"Danderyd","21","kvinnor","Utrikes född",24
"Danderyd","22","män","Född i Sverige",148
"Danderyd","22","män","Utrikes född",25
"Danderyd","22","kvinnor","Född i Sverige",139
"Danderyd","22","kvinnor","Utrikes född",28
"Danderyd","23","män","Född i Sverige",144
"Danderyd","23","män","Utrikes född",33
"Danderyd","23","kvinnor","Född i Sverige",128
"Danderyd","23","kvinnor","Utrikes född",35
"Danderyd","24","män","Född i Sverige",136
"Danderyd","24","män","Utrikes född",21
"Danderyd","24","kvinnor","Född i Sverige",92
"Danderyd","24","kvinnor","Utrikes född",25
"Danderyd","25","män","Född i Sverige",150
"Danderyd","25","män","Utrikes född",29
"Danderyd","25","kvinnor","Född i Sverige",130
"Danderyd","25","kvinnor","Utrikes född",40
"Sollentuna","12","män","Född i Sverige",497
"Sollentuna","12","män","Utrikes född",67
"Sollentuna","12","kvinnor","Född i Sverige",480
"Sollentuna","12","kvinnor","Utrikes född",82
"Sollentuna","13","män","Född i Sverige",539
"Sollentuna","13","män","Utrikes född",77
"Sollentuna","13","kvinnor","Född i Sverige",477
"Sollentuna","13","kvinnor","Utrikes född",72
"Sollentuna","14","män","Född i Sverige",471
"Sollentuna","14","män","Utrikes född",77
"Sollentuna","14","kvinnor","Född i Sverige",476
"Sollentuna","14","kvinnor","Utrikes född",49
"Sollentuna","15","män","Född i Sverige",529
"Sollentuna","15","män","Utrikes född",70
"Sollentuna","15","kvinnor","Född i Sverige",466
"Sollentuna","15","kvinnor","Utrikes född",74
"Sollentuna","16","män","Född i Sverige",467
"Sollentuna","16","män","Utrikes född",62
"Sollentuna","16","kvinnor","Född i Sverige",393
"Sollentuna","16","kvinnor","Utrikes född",76
"Sollentuna","17","män","Född i Sverige",461
"Sollentuna","17","män","Utrikes född",93
"Sollentuna","17","kvinnor","Född i Sverige",416
"Sollentuna","17","kvinnor","Utrikes född",60
"Sollentuna","18","män","Född i Sverige",410
"Sollentuna","18","män","Utrikes född",93
"Sollentuna","18","kvinnor","Född i Sverige",399
"Sollentuna","18","kvinnor","Utrikes född",76
"Sollentuna","19","män","Född i Sverige",404
"Sollentuna","19","män","Utrikes född",103
"Sollentuna","19","kvinnor","Född i Sverige",309
"Sollentuna","19","kvinnor","Utrikes född",70
"Sollentuna","20","män","Född i Sverige",331
"Sollentuna","20","män","Utrikes född",144
"Sollentuna","20","kvinnor","Född i Sverige",310
"Sollentuna","20","kvinnor","Utrikes född",78
"Sollentuna","21","män","Född i Sverige",282
"Sollentuna","21","män","Utrikes född",98
"Sollentuna","21","kvinnor","Född i Sverige",288
"Sollentuna","21","kvinnor","Utrikes född",67
"Sollentuna","22","män","Född i Sverige",306
"Sollentuna","22","män","Utrikes född",94
"Sollentuna","22","kvinnor","Född i Sverige",264
"Sollentuna","22","kvinnor","Utrikes född",84
"Sollentuna","23","män","Född i Sverige",255
"Sollentuna","23","män","Utrikes född",80
"Sollentuna","23","kvinnor","Född i Sverige",247
"Sollentuna","23","kvinnor","Utrikes född",73
"Sollentuna","24","män","Född i Sverige",312
"Sollentuna","24","män","Utrikes född",113
"Sollentuna","24","kvinnor","Född i Sverige",258
"Sollentuna","24","kvinnor","Utrikes född",85
"Sollentuna","25","män","Född i Sverige",324
"Sollentuna","25","män","Utrikes född",127
"Sollentuna","25","kvinnor","Född i Sverige",308
"Sollentuna","25","kvinnor","Utrikes född",107
"Stockholm","12","män","Född i Sverige",4597
"Stockholm","12","män","Utrikes född",686
"Stockholm","12","kvinnor","Född i Sverige",4388
"Stockholm","12","kvinnor","Utrikes född",574
"Stockholm","13","män","Född i Sverige",4421
"Stockholm","13","män","Utrikes född",664
"Stockholm","13","kvinnor","Född i Sverige",4227
"Stockholm","13","kvinnor","Utrikes född",607
"Stockholm","14","män","Född i Sverige",4153
"Stockholm","14","män","Utrikes född",625
"Stockholm","14","kvinnor","Född i Sverige",3994
"Stockholm","14","kvinnor","Utrikes född",653
"Stockholm","15","män","Född i Sverige",4116
"Stockholm","15","män","Utrikes född",630
"Stockholm","15","kvinnor","Född i Sverige",3901
"Stockholm","15","kvinnor","Utrikes född",695
"Stockholm","16","män","Född i Sverige",3984
"Stockholm","16","män","Utrikes född",612
"Stockholm","16","kvinnor","Född i Sverige",3833
"Stockholm","16","kvinnor","Utrikes född",645
"Stockholm","17","män","Född i Sverige",3785
"Stockholm","17","män","Utrikes född",747
"Stockholm","17","kvinnor","Född i Sverige",3609
"Stockholm","17","kvinnor","Utrikes född",724
"Stockholm","18","män","Född i Sverige",3558
"Stockholm","18","män","Utrikes född",849
"Stockholm","18","kvinnor","Född i Sverige",3537
"Stockholm","18","kvinnor","Utrikes född",740
"Stockholm","19","män","Född i Sverige",3514
"Stockholm","19","män","Utrikes född",1173
"Stockholm","19","kvinnor","Född i Sverige",3563
"Stockholm","19","kvinnor","Utrikes född",860
"Stockholm","20","män","Född i Sverige",3449
"Stockholm","20","män","Utrikes född",1692
"Stockholm","20","kvinnor","Född i Sverige",3448
"Stockholm","20","kvinnor","Utrikes född",925
"Stockholm","21","män","Född i Sverige",3525
"Stockholm","21","män","Utrikes född",1240
"Stockholm","21","kvinnor","Född i Sverige",3652
"Stockholm","21","kvinnor","Utrikes född",1026
"Stockholm","22","män","Född i Sverige",3597
"Stockholm","22","män","Utrikes född",1333
"Stockholm","22","kvinnor","Född i Sverige",3803
"Stockholm","22","kvinnor","Utrikes född",1139
"Stockholm","23","män","Född i Sverige",3915
"Stockholm","23","män","Utrikes född",1474
"Stockholm","23","kvinnor","Född i Sverige",4349
"Stockholm","23","kvinnor","Utrikes född",1366
"Stockholm","24","män","Född i Sverige",4591
"Stockholm","24","män","Utrikes född",1775
"Stockholm","24","kvinnor","Född i Sverige",4960
"Stockholm","24","kvinnor","Utrikes född",1584
"Stockholm","25","män","Född i Sverige",5423
"Stockholm","25","män","Utrikes född",1962
"Stockholm","25","kvinnor","Född i Sverige",5938
"Stockholm","25","kvinnor","Utrikes född",1872
"Södertälje","12","män","Född i Sverige",476
"Södertälje","12","män","Utrikes född",137
"Södertälje","12","kvinnor","Född i Sverige",438
"Södertälje","12","kvinnor","Utrikes född",137
"Södertälje","13","män","Född i Sverige",441
"Södertälje","13","män","Utrikes född",185
"Södertälje","13","kvinnor","Född i Sverige",436
"Södertälje","13","kvinnor","Utrikes född",174
"Södertälje","14","män","Född i Sverige",435
"Södertälje","14","män","Utrikes född",194
"Södertälje","14","kvinnor","Född i Sverige",431
"Södertälje","14","kvinnor","Utrikes född",174
"Södertälje","15","män","Född i Sverige",455
"Södertälje","15","män","Utrikes född",172
"Södertälje","15","kvinnor","Född i Sverige",445
"Södertälje","15","kvinnor","Utrikes född",184
"Södertälje","16","män","Född i Sverige",453
"Södertälje","16","män","Utrikes född",191
"Södertälje","16","kvinnor","Född i Sverige",419
"Södertälje","16","kvinnor","Utrikes född",165
"Södertälje","17","män","Född i Sverige",397
"Södertälje","17","män","Utrikes född",183
"Södertälje","17","kvinnor","Född i Sverige",396
"Södertälje","17","kvinnor","Utrikes född",151
"Södertälje","18","män","Född i Sverige",363
"Södertälje","18","män","Utrikes född",194
"Södertälje","18","kvinnor","Född i Sverige",361
"Södertälje","18","kvinnor","Utrikes född",209
"Södertälje","19","män","Född i Sverige",394
"Södertälje","19","män","Utrikes född",234
